1731105174323557940,image,frame000054.png
1731105174328088188,left_wheel,18827
1731105174348501885,right_wheel,20617
1731105174366688921,left_wheel,18828
1731105174371397246,image,frame000055.png
1731105174386096608,right_wheel,20618
1731105174407150630,left_wheel,18828
1731105174418911442,image,frame000056.png
1731105174424210248,right_wheel,20619
1731105174464970192,left_wheel,18829
1731105174469231008,right_wheel,20620
1731105174483579686,image,frame000057.png
1731105174491717716,left_wheel,18830
1731105174510561745,right_wheel,20621
1731105174520861017,image,frame000058.png
1731105174534892605,left_wheel,18832
1731105174556885031,right_wheel,20623
1731105174563712670,left_wheel,18834
1731105174566945497,image,frame000059.png
1731105174584505333,right_wheel,20625
1731105174603158004,left_wheel,18836
1731105174609204169,image,frame000060.png
1731105174622639182,right_wheel,20627
1731105174641815510,left_wheel,18838
1731105174656527215,image,frame000061.png
1731105174662005921,right_wheel,20630
1731105174679933785,left_wheel,18841
1731105174703139362,right_wheel,20632
1731105174708243059,image,frame000062.png
1731105174717623667,left_wheel,18843
1731105174743871389,right_wheel,20635
1731105174753146682,image,frame000063.png
1731105174755739391,left_wheel,18846
1731105174781160064,right_wheel,20638
1731105174794916021,left_wheel,18848
1731105174804019384,image,frame000064.png
1731105174818520095,right_wheel,20640
1731105174834274374,left_wheel,18851
1731105174849777242,image,frame000065.png
1731105174857208643,right_wheel,20643
1731105174870846421,left_wheel,18853
1731105174894506017,image,frame000066.png
1731105174895065976,right_wheel,20645
1731105174908122648,left_wheel,18856
1731105174934703553,right_wheel,20648
1731105174943402741,image,frame000067.png
1731105174946784789,left_wheel,18858
1731105174971705035,right_wheel,20650
1731105174985661205,left_wheel,18860
1731105174992855830,image,frame000068.png
1731105175011000418,right_wheel,20652
1731105175022207522,left_wheel,18863
1731105175037616689,image,frame000069.png
1731105175049732092,right_wheel,20655
1731105175060416632,left_wheel,18865
1731105175088000058,image,frame000070.png
1731105175088737625,right_wheel,20657
1731105175098443396,left_wheel,18867
1731105175130410036,right_wheel,20660
1731105175142054335,image,frame000071.png
1731105175143642805,left_wheel,18870
1731105175165520542,right_wheel,20662
1731105175177433753,left_wheel,18873
1731105175183934458,image,frame000072.png
1731105175202470148,right_wheel,20665
1731105175217180500,left_wheel,18875
1731105175230339569,image,frame000073.png
1731105175239524027,right_wheel,20667
1731105175254101511,left_wheel,18878
1731105175276384621,image,frame000074.png
1731105175279045352,right_wheel,20670
1731105175292256038,left_wheel,18881
1731105175317064563,right_wheel,20673
1731105175329264603,image,frame000075.png
1731105175330033942,left_wheel,18884
1731105175355490502,right_wheel,20676
1731105175367945234,left_wheel,18887
1731105175372112402,image,frame000076.png
1731105175392956056,right_wheel,20679
1731105175407284160,left_wheel,18890
1731105175421752631,image,frame000077.png
1731105175430185355,right_wheel,20682
1731105175443525522,left_wheel,18893
1731105175468447175,image,frame000078.png
1731105175469486676,right_wheel,20684
1731105175481205820,left_wheel,18895
1731105175508848987,right_wheel,20687
1731105175518023028,image,frame000079.png
1731105175519459932,left_wheel,18898
1731105175548641724,right_wheel,20690
1731105175558357651,left_wheel,18901
1731105175566481983,image,frame000080.png
1731105175587058391,right_wheel,20693
1731105175597522823,left_wheel,18903
1731105175609770051,image,frame000081.png
1731105175622862401,right_wheel,20696
1731105175634851916,left_wheel,18906
1731105175656508034,image,frame000082.png
1731105175660260974,right_wheel,20699
1731105175671706624,left_wheel,18909
1731105175699200100,right_wheel,20702
1731105175710199334,left_wheel,18913
1731105175711170865,image,frame000083.png
1731105175739019608,right_wheel,20706
1731105175747725150,left_wheel,18916
1731105175755228272,image,frame000084.png
1731105175775288472,right_wheel,20709
1731105175786984439,left_wheel,18919
1731105175799484485,image,frame000085.png
1731105175812247557,right_wheel,20712
1731105175822952671,left_wheel,18922
1731105175848796009,image,frame000086.png
1731105175859423777,right_wheel,20715
1731105175866077923,left_wheel,18925
1731105175896699640,image,frame000087.png
1731105175898120294,right_wheel,20718
1731105175908955046,left_wheel,18928
1731105175936194819,right_wheel,20721
1731105175948039383,image,frame000088.png
1731105175948242564,left_wheel,18930
1731105175971978099,right_wheel,20723
1731105175980996460,left_wheel,18933
1731105175994608143,image,frame000089.png
1731105176009031145,right_wheel,20726
1731105176016729739,left_wheel,18936
1731105176037075778,image,frame000090.png
1731105176047337133,right_wheel,20728
1731105176055593446,left_wheel,18938
1731105176084574245,right_wheel,20731
1731105176086464127,image,frame000091.png
1731105176094968467,left_wheel,18941
1731105176125565652,right_wheel,20734
1731105176132908926,left_wheel,18944
1731105176133728214,image,frame000092.png
1731105176162899797,right_wheel,20737
1731105176172852604,left_wheel,18948
1731105176181047874,image,frame000093.png
1731105176200608168,right_wheel,20741
1731105176210354096,left_wheel,18951
1731105176227418818,image,frame000094.png
1731105176237571473,right_wheel,20744
1731105176248085228,left_wheel,18955
1731105176276353408,right_wheel,20747
1731105176279451492,image,frame000095.png
1731105176286382466,left_wheel,18958
1731105176316473755,right_wheel,20751
1731105176323814165,left_wheel,18961
1731105176325050388,image,frame000096.png
1731105176353575552,right_wheel,20755
1731105176362989389,left_wheel,18965
1731105176375286098,image,frame000097.png
1731105176391317883,right_wheel,20758
1731105176399571384,left_wheel,18969
1731105176418858443,image,frame000098.png
1731105176428365772,right_wheel,20762
1731105176440651595,left_wheel,18972
1731105176466981506,image,frame000099.png
1731105176467843971,right_wheel,20765
1731105176478078242,left_wheel,18976
1731105176506195741,right_wheel,20769
1731105176515495514,image,frame000100.png
1731105176516257925,left_wheel,18980
1731105176543019668,right_wheel,20773
1731105176555479765,left_wheel,18984
1731105176584735516,right_wheel,20777
1731105176588224129,image,frame000101.png
1731105176596953630,left_wheel,18988
1731105176615262023,image,frame000102.png
1731105176622948273,right_wheel,20781
1731105176631577928,left_wheel,18992
1731105176667993148,right_wheel,20785
1731105176671422645,image,frame000103.png
1731105176674574220,left_wheel,18995
1731105176696131950,right_wheel,20788
1731105176707076964,image,frame000104.png
1731105176712969584,left_wheel,18999
1731105176732164454,right_wheel,20791
1731105176750803271,left_wheel,19002
1731105176751858865,image,frame000105.png
1731105176769180103,right_wheel,20794
1731105176791004297,left_wheel,19005
1731105176802909435,image,frame000106.png
1731105176807436038,right_wheel,20797
1731105176827973227,left_wheel,19009
1731105176844691640,right_wheel,20800
1731105176848724795,image,frame000107.png
1731105176865423572,left_wheel,19012
1731105176884343332,right_wheel,20804
1731105176900680956,image,frame000108.png
1731105176905320478,left_wheel,19015
1731105176919022475,right_wheel,20807
1731105176941290793,left_wheel,19019
1731105176946290582,image,frame000109.png
1731105176956400996,right_wheel,20811
1731105176981505987,left_wheel,19022
1731105176993773476,image,frame000110.png
1731105176995755756,right_wheel,20814
1731105177018205744,left_wheel,19026
1731105177032859271,right_wheel,20818
1731105177040289891,image,frame000111.png
1731105177056212611,left_wheel,19029
1731105177074767520,right_wheel,20821
1731105177084758556,image,frame000112.png
1731105177093641289,left_wheel,19033
1731105177108535447,right_wheel,20825
1731105177131648625,left_wheel,19036
1731105177134165812,image,frame000113.png
1731105177146059335,right_wheel,20828
1731105177170450404,left_wheel,19039
1731105177180266802,image,frame000114.png
1731105177185189090,right_wheel,20831
1731105177207566889,left_wheel,19042
1731105177223052256,right_wheel,20834
1731105177227898917,image,frame000115.png
1731105177246027099,left_wheel,19045
1731105177261090061,right_wheel,20838
1731105177279109491,image,frame000116.png
1731105177283104416,left_wheel,19049
1731105177299114377,right_wheel,20841
1731105177321333527,left_wheel,19052
1731105177326315555,image,frame000117.png
1731105177336441178,right_wheel,20845
1731105177361395332,left_wheel,19056
1731105177371304648,image,frame000118.png
1731105177374871387,right_wheel,20849
1731105177397593464,left_wheel,19059
1731105177413228991,right_wheel,20852
1731105177422984762,image,frame000119.png
1731105177434876150,left_wheel,19063
1731105177450037500,right_wheel,20856
1731105177469923322,image,frame000120.png
1731105177472223264,left_wheel,19066
1731105177487728840,right_wheel,20859
1731105177510747902,left_wheel,19069
1731105177514146982,image,frame000121.png
1731105177525669664,right_wheel,20862
1731105177554527179,left_wheel,19073
1731105177563368556,right_wheel,20866
1731105177565219792,image,frame000122.png
1731105177588965796,left_wheel,19076
1731105177603253326,right_wheel,20869
1731105177612946076,image,frame000123.png
1731105177627010060,left_wheel,19079
1731105177639807560,right_wheel,20872
1731105177679780561,left_wheel,19082
1731105177680045722,right_wheel,20875
1731105177691669813,image,frame000124.png
1731105177705424051,left_wheel,19086
1731105177713146240,image,frame000125.png
1731105177716155624,right_wheel,20878
1731105177745688829,left_wheel,19089
1731105177754931205,right_wheel,20881
1731105177763633413,image,frame000126.png
1731105177783104330,left_wheel,19093
1731105177794065803,right_wheel,20884
1731105177799843681,image,frame000127.png
1731105177822046320,left_wheel,19096
1731105177830704049,right_wheel,20887
1731105177849118226,image,frame000128.png
1731105177859464738,left_wheel,19099
1731105177868447369,right_wheel,20891
1731105177895189163,image,frame000129.png
1731105177897646140,left_wheel,19102
1731105177906606583,right_wheel,20894
1731105177945564303,left_wheel,19105
1731105177953473682,image,frame000130.png
1731105177954327450,right_wheel,20897
1731105177977174165,left_wheel,19108
1731105177990789963,image,frame000131.png
1731105177993277201,right_wheel,20901
1731105178013042082,left_wheel,19111
1731105178036057759,right_wheel,20905
1731105178038209521,image,frame000132.png
1731105178050650712,left_wheel,19114
1731105178075280484,right_wheel,20909
1731105178086714311,image,frame000133.png
1731105178088546692,left_wheel,19118
1731105178111654141,right_wheel,20912
1731105178127700665,left_wheel,19121
1731105178135918801,image,frame000134.png
1731105178149244021,right_wheel,20915
1731105178166305722,left_wheel,19125
1731105178179855737,image,frame000135.png
1731105178188115853,right_wheel,20919
1731105178203878205,left_wheel,19128
1731105178229471695,image,frame000136.png
1731105178233107446,right_wheel,20923
1731105178241629546,left_wheel,19132
1731105178271468331,right_wheel,20927
1731105178277139227,image,frame000137.png
1731105178280213457,left_wheel,19136
1731105178312391716,right_wheel,20931
1731105178318517413,left_wheel,19140
1731105178324359720,image,frame000138.png
1731105178347712851,right_wheel,20934
1731105178358306973,left_wheel,19143
1731105178371561149,image,frame000139.png
1731105178385441223,right_wheel,20938
1731105178394150567,left_wheel,19147
1731105178421399298,image,frame000140.png
1731105178423463559,right_wheel,20942
1731105178432565619,left_wheel,19151
1731105178462150388,right_wheel,20945
1731105178466062239,image,frame000141.png
1731105178470845253,left_wheel,19154
1731105178503125805,right_wheel,20949
1731105178509822139,left_wheel,19157
1731105178515761479,image,frame000142.png
1731105178537853127,right_wheel,20952
1731105178548535896,left_wheel,19160
1731105178561888616,image,frame000143.png
1731105178576019893,right_wheel,20956
1731105178585606911,left_wheel,19164
1731105178612429384,image,frame000144.png
1731105178613782224,right_wheel,20959
1731105178622694853,left_wheel,19167
1731105178656065532,right_wheel,20963
1731105178657825412,image,frame000145.png
1731105178662856347,left_wheel,19170
1731105178697321528,right_wheel,20966
1731105178710648778,image,frame000146.png
1731105178712662778,left_wheel,19174
1731105178727894806,right_wheel,20969
1731105178749640509,left_wheel,19177
1731105178754384668,image,frame000147.png
1731105178766698408,right_wheel,20972
1731105178776513608,left_wheel,19181
1731105178800117214,image,frame000148.png
1731105178804749652,right_wheel,20975
1731105178814896681,left_wheel,19185
1731105178842003378,right_wheel,20978
1731105178847124576,image,frame000149.png
1731105178853126313,left_wheel,19188
1731105178881586319,right_wheel,20982
1731105178891572095,left_wheel,19192
1731105178896594489,image,frame000150.png
1731105178918342588,right_wheel,20986
1731105178931974220,left_wheel,19196
1731105178943646801,image,frame000151.png
1731105178955061929,right_wheel,20989
1731105178966959828,left_wheel,19200
1731105178992629881,image,frame000152.png
1731105178993990013,right_wheel,20992
1731105179007860295,left_wheel,19203
1731105179036214831,right_wheel,20995
1731105179037328603,image,frame000153.png
1731105179045504863,left_wheel,19207
1731105179077134830,right_wheel,20999
1731105179083576315,left_wheel,19210
1731105179087130242,image,frame000154.png
1731105179112324609,right_wheel,21002
1731105179122576588,left_wheel,19213
1731105179134474851,image,frame000155.png
1731105179149936364,right_wheel,21005
1731105179159212438,left_wheel,19217
1731105179179469829,image,frame000156.png
1731105179187626193,right_wheel,21009
1731105179197445299,left_wheel,19220
1731105179225643060,right_wheel,21012
1731105179234863717,left_wheel,19223
1731105179235093878,image,frame000157.png
1731105179266782439,right_wheel,21015
1731105179275682516,left_wheel,19226
1731105179284469362,image,frame000158.png
1731105179302418477,right_wheel,21018
1731105179312950931,left_wheel,19229
1731105179324459863,image,frame000159.png
1731105179339505638,right_wheel,21021
1731105179349655949,left_wheel,19233
1731105179370929611,image,frame000160.png
1731105179378565964,right_wheel,21024
1731105179387606044,left_wheel,19235
1731105179418005881,right_wheel,21027
1731105179419164030,image,frame000161.png
1731105179424577577,left_wheel,19238
1731105179457020425,right_wheel,21030
1731105179463310293,left_wheel,19241
1731105179466687341,image,frame000162.png
1731105179492097181,right_wheel,21033
1731105179503358868,left_wheel,19244
1731105179518112502,image,frame000163.png
1731105179537025803,right_wheel,21036
1731105179538589637,left_wheel,19246
1731105179562693253,image,frame000164.png
1731105179571734374,right_wheel,21040
1731105179576418428,left_wheel,19249
1731105179610027185,right_wheel,21043
1731105179611123613,image,frame000165.png
1731105179615244062,left_wheel,19252
1731105179648550989,right_wheel,21046
1731105179652858837,left_wheel,19254
1731105179660986347,image,frame000166.png
1731105179686138265,right_wheel,21049
1731105179692991790,left_wheel,19256
1731105179703601693,image,frame000167.png
1731105179724053411,right_wheel,21052
1731105179728683870,left_wheel,19259
1731105179756070052,image,frame000168.png
1731105179763771459,right_wheel,21054
1731105179766434326,left_wheel,19261
1731105179804080509,right_wheel,21058
1731105179804118947,left_wheel,19264
1731105179806622019,image,frame000169.png
1731105179839801756,right_wheel,21061
1731105179845535988,left_wheel,19267
1731105179848076977,image,frame000170.png
1731105179878574056,right_wheel,21064
1731105179884979707,left_wheel,19270
1731105179897940023,image,frame000171.png
1731105179915979036,right_wheel,21067
1731105179921683266,left_wheel,19273
1731105179942323426,image,frame000172.png
1731105179953963715,right_wheel,21070
1731105179960239363,left_wheel,19276
1731105179992256890,right_wheel,21073
1731105179994802463,image,frame000173.png
1731105180015745285,left_wheel,19278
1731105180034237067,right_wheel,21077
1731105180043525537,image,frame000174.png
1731105180046768208,left_wheel,19282
1731105180070729320,right_wheel,21080
1731105180080927132,left_wheel,19285
1731105180107306887,right_wheel,21083
1731105180120514708,left_wheel,19287
1731105180145891527,right_wheel,21086
1731105180157010972,left_wheel,19290
1731105180183172181,right_wheel,21089
1731105180193779637,image,frame000175.png
1731105180196073433,left_wheel,19293
1731105180202585806,image,frame000176.png
1731105180210598937,image,frame000177.png
1731105180221582078,right_wheel,21092
1731105180228389664,image,frame000178.png
1731105180232120313,left_wheel,19295
1731105180261011161,right_wheel,21095
1731105180272508687,left_wheel,19297
1731105180275412600,image,frame000179.png
1731105180297149865,right_wheel,21098
1731105180312465281,left_wheel,19299
1731105180324997151,image,frame000180.png
1731105180335123503,right_wheel,21102
1731105180346858950,left_wheel,19302
1731105180373266571,right_wheel,21106
1731105180373325165,image,frame000181.png
1731105180385141448,left_wheel,19304
1731105180412404971,right_wheel,21109
1731105180420137368,image,frame000182.png
1731105180422958467,left_wheel,19307
1731105180454371763,right_wheel,21113
1731105180461034711,left_wheel,19309
1731105180467143481,image,frame000183.png
1731105180489043822,right_wheel,21117
1731105180501396574,left_wheel,19312
1731105180515393057,image,frame000184.png
1731105180526447344,right_wheel,21122
1731105180536029518,left_wheel,19315
1731105180562151716,image,frame000185.png
1731105180565504024,right_wheel,21126
1731105180574805047,left_wheel,19318
1731105180603048694,right_wheel,21130
1731105180612206797,left_wheel,19320
1731105180613568336,image,frame000186.png
1731105180644926630,right_wheel,21134
1731105180650701018,left_wheel,19323
1731105180660434081,image,frame000187.png
1731105180679030084,right_wheel,21138
1731105180688184125,left_wheel,19325
1731105180703912674,image,frame000188.png
1731105180717085598,right_wheel,21141
1731105180727239243,left_wheel,19327
1731105180755022672,image,frame000189.png
1731105180755167155,right_wheel,21144
1731105180763749465,left_wheel,19329
1731105180807717651,left_wheel,19331
1731105180807953073,image,frame000190.png
1731105180811185117,right_wheel,21148
1731105180837292524,right_wheel,21151
1731105180852652420,image,frame000191.png
1731105180863787750,left_wheel,19333
1731105180881068102,right_wheel,21154
1731105180894581190,image,frame000192.png
1731105180896641023,left_wheel,19335
1731105180914063930,right_wheel,21157
1731105180934044024,left_wheel,19336
1731105180945354879,image,frame000193.png
1731105180952451430,right_wheel,21161
1731105180970180280,left_wheel,19338
1731105180990614446,right_wheel,21164
1731105180991562121,image,frame000194.png
1731105181007955997,left_wheel,19340
1731105181030222700,right_wheel,21168
1731105181037459670,image,frame000195.png
1731105181046175472,left_wheel,19341
1731105181067754297,right_wheel,21172
1731105181084504482,left_wheel,19343
1731105181085423354,image,frame000196.png
1731105181105924605,right_wheel,21175
1731105181124282270,left_wheel,19345
1731105181135359579,image,frame000197.png
1731105181144278354,right_wheel,21178
1731105181160772336,left_wheel,19347
1731105181182466735,right_wheel,21182
1731105181184395160,image,frame000198.png
1731105181198241484,left_wheel,19349
1731105181222144887,right_wheel,21185
1731105181231794458,image,frame000199.png
1731105181235520732,left_wheel,19351
1731105181259802111,right_wheel,21189
1731105181274187821,left_wheel,19353
1731105181275035182,image,frame000200.png
1731105181298557744,right_wheel,21193
1731105181313291481,left_wheel,19354
1731105181322747767,image,frame000201.png
1731105181336710864,right_wheel,21196
1731105181349783213,left_wheel,19356
1731105181371428706,image,frame000202.png
1731105181375299410,right_wheel,21200
1731105181387357624,left_wheel,19358
1731105181413489041,right_wheel,21203
1731105181420203240,image,frame000203.png
1731105181426209508,left_wheel,19360
1731105181452143265,right_wheel,21206
1731105181467489671,left_wheel,19362
1731105181467983119,image,frame000204.png
1731105181489425117,right_wheel,21210
1731105181506810419,left_wheel,19364
1731105181518662223,image,frame000205.png
1731105181527232241,right_wheel,21213
1731105181544519989,left_wheel,19366
1731105181560268694,image,frame000206.png
1731105181565328433,right_wheel,21216
1731105181582175494,left_wheel,19367
1731105181604605847,right_wheel,21219
1731105181609599907,image,frame000207.png
1731105181620225904,left_wheel,19369
1731105181642609901,right_wheel,21223
1731105181658678562,image,frame000208.png
1731105181659482901,left_wheel,19370
1731105181679254866,right_wheel,21226
1731105181697473778,left_wheel,19372
1731105181704994817,image,frame000209.png
1731105181716583490,right_wheel,21229
1731105181737269692,left_wheel,19373
1731105181751451856,image,frame000210.png
1731105181755187296,right_wheel,21232
1731105181774286591,left_wheel,19375
1731105181794261060,right_wheel,21235
1731105181816601880,left_wheel,19376
1731105181822242567,image,frame000211.png
1731105181835190799,right_wheel,21239
1731105181854824949,image,frame000212.png
1731105181855286208,left_wheel,19378
1731105181869187741,right_wheel,21242
1731105181895463953,image,frame000213.png
1731105181899122048,left_wheel,19380
1731105181908634742,right_wheel,21246
1731105181929095523,left_wheel,19383
1731105181941778333,image,frame000214.png
1731105181947210319,right_wheel,21250
1731105181964489577,left_wheel,19385
1731105181985025619,right_wheel,21254
1731105181993085836,image,frame000215.png
1731105182002500975,left_wheel,19387
1731105182024050268,right_wheel,21258
1731105182040459247,left_wheel,19390
1731105182041908756,image,frame000216.png
1731105182091267104,right_wheel,21262
1731105182091738937,left_wheel,19392
1731105182092027172,image,frame000217.png
1731105182099417270,right_wheel,21266
1731105182118305467,left_wheel,19394
1731105182137548098,right_wheel,21269
1731105182137607839,image,frame000218.png
1731105182155926753,left_wheel,19396
1731105182177380419,right_wheel,21273
1731105182179904221,image,frame000219.png
1731105182192639584,left_wheel,19399
1731105182216060425,right_wheel,21276
1731105182230298319,image,frame000220.png
1731105182230860883,left_wheel,19401
1731105182251679275,right_wheel,21280
1731105182269594067,left_wheel,19403
1731105182278108979,image,frame000221.png
1731105182288133402,right_wheel,21283
1731105182315488230,left_wheel,19406
1731105182322657751,image,frame000222.png
1731105182327289095,right_wheel,21286
1731105182347778106,left_wheel,19408
1731105182366286607,right_wheel,21290
1731105182370427473,image,frame000223.png
1731105182387727825,left_wheel,19411
1731105182405881215,right_wheel,21294
1731105182420390104,image,frame000224.png
1731105182425231036,left_wheel,19413
1731105182440889532,right_wheel,21297
1731105182462347885,left_wheel,19415
1731105182467690129,image,frame000225.png
1731105182478473473,right_wheel,21301
1731105182501682435,left_wheel,19418
1731105182515148178,image,frame000226.png
1731105182516777586,right_wheel,21304
1731105182537282274,left_wheel,19422
1731105182559107250,right_wheel,21308
1731105182563196083,image,frame000227.png
1731105182575403154,left_wheel,19425
1731105182595374134,right_wheel,21313
1731105182612670059,image,frame000228.png
1731105182613947741,left_wheel,19429
1731105182631262781,right_wheel,21317
1731105182652226905,left_wheel,19432
1731105182656678402,image,frame000229.png
1731105182669927838,right_wheel,21321
1731105182690632947,left_wheel,19436
1731105182704222494,image,frame000230.png
1731105182707945591,right_wheel,21325
1731105182727920268,left_wheel,19440
1731105182746394446,right_wheel,21330
1731105182764655391,image,frame000231.png
1731105182766051878,left_wheel,19443
1731105182784448502,right_wheel,21334
1731105182799219792,image,frame000232.png
1731105182803377950,left_wheel,19447
1731105182821726552,right_wheel,21337
1731105182842865055,left_wheel,19450
1731105182852238736,image,frame000233.png
1731105182858977102,right_wheel,21340
1731105182900283151,right_wheel,21344
1731105182901375621,left_wheel,19454
1731105182908267793,image,frame000234.png
1731105182919618024,left_wheel,19456
1731105182938552107,right_wheel,21346
1731105182946641907,image,frame000235.png
1731105182957955314,left_wheel,19458
1731105182979704455,right_wheel,21349
1731105183001857822,image,frame000236.png
1731105183002857113,left_wheel,19460
1731105183012577415,right_wheel,21351
1731105183036518215,left_wheel,19463
1731105183038023558,image,frame000237.png
1731105183050281672,right_wheel,21354
1731105183075900423,left_wheel,19465
1731105183087559149,right_wheel,21356
1731105183089269497,image,frame000238.png
1731105183112409343,left_wheel,19467
1731105183127360272,right_wheel,21358
1731105183132691214,image,frame000239.png
1731105183149779166,left_wheel,19469
1731105183165502142,right_wheel,21360
1731105183181036312,image,frame000240.png
1731105183187723219,left_wheel,19471
1731105183203896621,right_wheel,21363
1731105183226995320,left_wheel,19473
1731105183228441808,image,frame000241.png
1731105183241492126,right_wheel,21365
1731105183266345809,left_wheel,19476
1731105183279410710,right_wheel,21368
1731105183283113962,image,frame000242.png
1731105183305361863,left_wheel,19479
1731105183323345302,right_wheel,21372
1731105183323407907,image,frame000243.png
1731105183343049140,left_wheel,19483
1731105183355319807,right_wheel,21375
1731105183375947622,image,frame000244.png
1731105183383857314,left_wheel,19487
1731105183392885207,right_wheel,21378
1731105183418098740,image,frame000245.png
1731105183420896922,left_wheel,19490
1731105183430805509,right_wheel,21382
1731105183458663733,left_wheel,19493
1731105183471034453,image,frame000246.png
1731105183472991316,right_wheel,21384
