Objects
100
,,Global Angle quackGPT:quackGPT,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
3807,0,-0.00944492,0.0108723,2.39044,2017.59,615.922,146.893
3808,0,-0.00914468,0.0106385,2.39366,2016.86,616.874,146.915
3809,0,-0.00939185,0.0113457,2.39725,2016.04,617.991,146.845
3810,0,-0.00982776,0.0142779,2.40034,2015.18,619.195,146.848
3811,0,-0.0100133,0.0143081,2.40304,2014.31,620.33,146.869
3812,0,-0.00956827,0.0139561,2.40655,2013.35,621.42,146.842
3813,0,-0.00992223,0.0141646,2.4104,2012.41,622.573,146.843
3814,0,-0.00863739,0.0165456,2.41504,2011.49,623.814,146.812
3815,0,-0.00852738,0.0159606,2.41882,2010.53,624.941,146.767
3816,0,-0.00738555,0.015552,2.42338,2009.55,626.221,146.688
3817,0,-0.00897742,0.014623,2.42907,2008.48,627.543,146.755
3818,0,-0.00960749,0.0171567,2.43599,2007.38,628.977,146.729
3819,0,-0.0149568,0.0192906,2.44191,2006.29,630.334,146.903
3820,0,-0.0174262,0.0200175,2.44678,2005.36,631.516,147.07
3821,0,-0.0175416,0.0190391,2.45148,2004.66,632.489,147.085
3822,0,-0.0157875,0.0209447,2.45632,2004.16,633.392,147.017
3823,0,-0.0162692,0.0229355,2.46089,2003.72,634.209,147.047
3824,0,-0.0185038,0.0220695,2.46473,2003.36,634.802,147.141
3825,0,-0.0181834,0.0216667,2.46833,2003.18,635.156,147.137
3826,0,-0.015483,0.0213185,2.47079,2003.19,635.368,147.015
3827,0,-0.0140646,0.0214978,2.47262,2003.2,635.497,146.932
3828,0,-0.0145016,0.0214538,2.473,2003.17,635.562,146.958
3829,0,-0.0148144,0.0212876,2.4725,2003.16,635.543,146.972
3830,0,-0.0140108,0.0212555,2.47225,2003.2,635.457,146.925
3831,0,-0.0139356,0.0207331,2.47214,2003.23,635.357,146.919
3832,0,-0.0134721,0.0199426,2.47195,2003.24,635.268,146.917
3833,0,-0.0134077,0.0197778,2.47149,2003.25,635.229,146.9
3834,0,-0.0133973,0.0200514,2.47104,2003.26,635.239,146.91
3835,0,-0.0135751,0.0206176,2.47123,2003.27,635.261,146.904
3836,0,-0.0136806,0.0201469,2.4711,2003.28,635.272,146.915
3837,0,-0.0135143,0.0205561,2.47106,2003.28,635.268,146.902
3838,0,-0.0133076,0.0201945,2.47112,2003.27,635.265,146.895
3839,0,-0.0130926,0.0204423,2.4711,2003.26,635.241,146.883
3840,0,-0.013414,0.0195306,2.47121,2003.26,635.225,146.893
3841,0,-0.0132746,0.0202531,2.4711,2003.27,635.227,146.903
3842,0,-0.0134265,0.0202332,2.47121,2003.28,635.238,146.893
3843,0,-0.0134045,0.0203263,2.47102,2003.27,635.253,146.883
3844,0,-0.0132401,0.0203803,2.47108,2003.29,635.253,146.888
3845,0,-0.0132927,0.0204441,2.47123,2003.28,635.234,146.889
3846,0,-0.0134168,0.0197468,2.47116,2003.27,635.233,146.884
3847,0,-0.0133264,0.0198411,2.47106,2003.28,635.236,146.874
3848,0,-0.0130593,0.0202338,2.47096,2003.27,635.24,146.865
3849,0,-0.0132987,0.0200846,2.4712,2003.29,635.237,146.878
3850,0,-0.0131363,0.0199413,2.47108,2003.29,635.234,146.868
3851,0,-0.0132893,0.020115,2.47123,2003.29,635.235,146.878
3852,0,-0.0131227,0.0200617,2.47097,2003.28,635.241,146.87
3853,0,-0.0130651,0.0202376,2.47112,2003.28,635.23,146.862
3854,0,-0.0131341,0.0198901,2.47103,2003.29,635.221,146.861
3855,0,-0.0129691,0.0202081,2.47109,2003.29,635.232,146.857
3856,0,-0.0132528,0.0204026,2.47104,2003.29,635.235,146.879
3857,0,-0.0131755,0.0200961,2.47096,2003.29,635.227,146.878
3858,0,-0.0136046,0.0194705,2.47112,2003.29,635.222,146.87
3859,0,-0.0130474,0.0202292,2.47104,2003.3,635.229,146.859
3860,0,-0.0130724,0.0198759,2.47118,2003.29,635.22,146.868
3861,0,-0.0132202,0.0199338,2.47098,2003.29,635.226,146.863
3862,0,-0.0130298,0.0199353,2.47098,2003.29,635.218,146.866
3863,0,-0.0130953,0.0203281,2.47107,2003.29,635.219,146.853
3864,0,-0.0131475,0.0198953,2.47116,2003.3,635.228,146.86
3865,0,-0.0123977,0.0209136,2.47283,2003.35,635.288,146.867
3866,0,-0.0123814,0.0211493,2.47751,2003.47,635.448,146.858
3867,0,-0.0135,0.0204836,2.4845,2003.57,635.698,146.821
3868,0,-0.0153043,0.018546,2.49255,2003.67,636.039,146.865
3869,0,-0.0168091,0.0191428,2.50093,2003.88,636.538,146.963
3870,0,-0.0175137,0.0188242,2.50912,2004.27,637.126,146.966
3871,0,-0.0161211,0.0209068,2.51739,2004.78,637.752,146.923
3872,0,-0.0153656,0.0217023,2.52737,2005.23,638.378,146.924
3873,0,-0.0172074,0.0212754,2.53839,2005.59,638.993,146.971
3874,0,-0.017957,0.0208874,2.55055,2005.92,639.631,147.013
3875,0,-0.0188097,0.0200283,2.56352,2006.26,640.263,147.049
3876,0,-0.0192299,0.020009,2.57668,2006.66,640.952,147.046
3877,0,-0.0192732,0.0198003,2.59024,2007.15,641.753,147.029
3878,0,-0.0184245,0.0211247,2.60271,2007.66,642.528,147.015
3879,0,-0.0180118,0.0219447,2.61209,2008.11,643.297,146.967
3880,0,-0.0179902,0.0233606,2.61936,2008.46,643.976,146.965
3881,0,-0.0178137,0.0250264,2.62531,2008.69,644.436,147.004
3882,0,-0.0180829,0.0238303,2.62969,2008.79,644.619,147.001
3883,0,-0.0183412,0.0225098,2.63239,2008.84,644.682,146.943
3884,0,-0.0182854,0.0228737,2.63357,2008.83,644.634,146.933
3885,0,-0.0183789,0.0218848,2.63257,2008.75,644.514,146.957
3886,0,-0.0184212,0.0215198,2.63101,2008.71,644.443,146.958
3887,0,-0.017873,0.0222085,2.63004,2008.68,644.369,146.929
3888,0,-0.0179914,0.0211793,2.62874,2008.65,644.279,146.92
3889,0,-0.0181742,0.0204003,2.6284,2008.62,644.228,146.929
3890,0,-0.0181134,0.0209579,2.62873,2008.63,644.24,146.916
3891,0,-0.018126,0.0206832,2.62857,2008.65,644.261,146.924
3892,0,-0.0175615,0.0210757,2.6286,2008.67,644.296,146.914
3893,0,-0.017739,0.0212958,2.62851,2008.67,644.298,146.912
3894,0,-0.0176488,0.0212079,2.62872,2008.67,644.285,146.92
3895,0,-0.0181647,0.0208503,2.62857,2008.66,644.28,146.92
3896,0,-0.017448,0.0205802,2.62835,2008.65,644.23,146.905
3897,0,-0.0157509,0.0207222,2.62658,2008.62,644.17,146.845
3898,0,-0.0134126,0.0197094,2.62531,2008.49,644.122,146.802
3899,0,-0.0133811,0.0180831,2.62557,2008.1,644.21,146.775
3900,0,-0.0149746,0.0186745,2.62591,2007.54,644.48,146.821
3901,0,-0.0151401,0.0180636,2.62625,2006.88,644.808,146.813
3902,0,-0.0146674,0.0192108,2.62684,2006.15,645.203,146.804
3903,0,-0.0163646,0.018993,2.62781,2005.28,645.751,146.842
3904,0,-0.0157191,0.0195476,2.62926,2004.48,646.306,146.877
3905,0,-0.0153014,0.0196535,2.63125,2003.67,646.862,146.911
3906,0,-0.0149096,0.0202337,2.63278,2002.75,647.395,146.885
3907,0,-0.0151759,0.0210657,2.63366,2001.77,647.943,146.827
3908,0,-0.0156563,0.0198867,2.63399,2000.71,648.555,146.829
3909,0,-0.0174761,0.0182014,2.6358,1999.52,649.182,146.837
3910,0,-0.0157794,0.0187639,2.63754,1998.41,649.877,146.841
3911,0,-0.0172457,0.020353,2.63948,1997.24,650.624,146.889
3912,0,-0.0181867,0.0207925,2.64164,1996.06,651.394,146.889
3913,0,-0.0165932,0.0218626,2.64372,1994.94,652.177,146.86
3914,0,-0.016804,0.0223605,2.64623,1993.75,652.993,146.852
3915,0,-0.0181669,0.0233077,2.6489,1992.52,653.859,146.822
3916,0,-0.0191275,0.0221709,2.65203,1991.21,654.726,146.83
3917,0,-0.0198517,0.0231572,2.65586,1989.91,655.57,146.894
3918,0,-0.019605,0.0224506,2.65965,1988.62,656.408,146.933
3919,0,-0.0202058,0.0205116,2.66333,1987.33,657.259,146.9
3920,0,-0.0191756,0.0233868,2.66642,1986.08,658.201,146.832
3921,0,-0.0184989,0.0230149,2.67063,1984.86,659.119,146.849
3922,0,-0.0179559,0.0219213,2.67522,1983.59,660.054,146.854
3923,0,-0.0158645,0.0229137,2.68115,1982.35,661.032,146.786
3924,0,-0.0154913,0.0236417,2.68598,1981,662.049,146.752
3925,0,-0.0163887,0.0280177,2.69012,1979.48,663.081,146.79
3926,0,-0.0178881,0.0239025,2.69334,1977.94,663.94,146.84
3927,0,-0.0188986,0.0225492,2.69661,1976.34,664.767,146.859
3928,0,-0.0196889,0.0232148,2.70069,1974.76,665.638,146.906
3929,0,-0.0186493,0.0222384,2.70477,1973.2,666.562,146.822
3930,0,-0.0176473,0.0229701,2.70804,1971.68,667.461,146.793
3931,0,-0.0166054,0.0214376,2.71028,1970.1,668.334,146.816
3932,0,-0.0162907,0.0216622,2.7146,1968.52,669.269,146.837
3933,0,-0.0166848,0.020426,2.71924,1966.93,670.22,146.804
3934,0,-0.0178153,0.0208477,2.72417,1965.24,671.111,146.805
3935,0,-0.0170373,0.0192516,2.72822,1963.66,671.961,146.844
3936,0,-0.0173143,0.0184136,2.73317,1962.1,672.836,146.898
3937,0,-0.0157885,0.0176979,2.73912,1960.63,673.83,146.836
3938,0,-0.0156083,0.0175041,2.74532,1959.14,674.825,146.795
3939,0,-0.0149408,0.0157794,2.75139,1957.64,675.815,146.773
3940,0,-0.014123,0.0164007,2.75793,1956.11,676.775,146.762
3941,0,-0.0153978,0.0165643,2.76464,1954.53,677.757,146.785
3942,0,-0.0158222,0.0152832,2.77049,1952.96,678.67,146.762
3943,0,-0.0156596,0.0155019,2.7771,1951.37,679.628,146.727
3944,0,-0.0154368,0.0173374,2.78239,1949.82,680.641,146.717
3945,0,-0.0157753,0.0170643,2.78809,1948.24,681.552,146.749
3946,0,-0.0163181,0.0157061,2.79471,1946.63,682.422,146.745
3947,0,-0.0174097,0.0165742,2.79953,1944.97,683.311,146.692
3948,0,-0.0176951,0.0167607,2.80269,1943.38,684.129,146.72
3949,0,-0.015728,0.0168382,2.80586,1941.8,684.886,146.708
3950,0,-0.0160795,0.0174367,2.80995,1940.14,685.612,146.693
3951,0,-0.0183222,0.0179392,2.81473,1938.4,686.326,146.611
3952,0,-0.0176762,0.0171704,2.81798,1936.74,687.037,146.604
3953,0,-0.0169953,0.016247,2.82001,1935.09,687.698,146.682
3954,0,-0.0181957,0.0181218,2.8217,1933.36,688.385,146.73
3955,0,-0.0185333,0.0180979,2.82378,1931.66,689.107,146.631
3956,0,-0.0184701,0.0173827,2.82604,1929.9,689.749,146.55
3957,0,-0.0182173,0.0181921,2.82769,1928.18,690.31,146.604
3958,0,-0.0183457,0.0174577,2.82913,1926.38,690.779,146.641
3959,0,-0.0179854,0.0171206,2.83075,1924.6,691.263,146.582
3960,0,-0.0186642,0.0153792,2.83114,1922.73,691.781,146.516
3961,0,-0.020694,0.0151997,2.83119,1920.85,692.339,146.515
3962,0,-0.0209142,0.01701,2.83243,1919.05,692.943,146.549
3963,0,-0.0193182,0.0163062,2.83366,1917.28,693.514,146.519
3964,0,-0.0194566,0.0167571,2.83401,1915.47,694.082,146.5
3965,0,-0.0206705,0.0177773,2.83394,1913.57,694.617,146.456
3966,0,-0.020965,0.0175864,2.83413,1911.64,695.09,146.446
3967,0,-0.0201911,0.0173917,2.83504,1909.8,695.608,146.477
3968,0,-0.0209865,0.0177069,2.83536,1907.86,696.142,146.494
3969,0,-0.0226344,0.0170035,2.83488,1905.91,696.662,146.464
3970,0,-0.0225984,0.0166987,2.83487,1904.02,697.093,146.457
3971,0,-0.0217085,0.0162237,2.83576,1902.14,697.499,146.457
3972,0,-0.0206561,0.0150642,2.83704,1900.27,697.93,146.444
3973,0,-0.0196219,0.0142877,2.83726,1898.4,698.348,146.42
3974,0,-0.0197589,0.0126319,2.83665,1896.4,698.786,146.352
3975,0,-0.0215681,0.0133052,2.83593,1894.36,699.286,146.327
3976,0,-0.0202281,0.0143318,2.83651,1892.42,699.838,146.377
3977,0,-0.0196794,0.0142249,2.83707,1890.5,700.408,146.392
3978,0,-0.0200593,0.0137551,2.83712,1888.55,700.972,146.303
3979,0,-0.0201362,0.0141175,2.83734,1886.6,701.54,146.194
3980,0,-0.0175311,0.0147603,2.8384,1884.69,702.104,146.17
3981,0,-0.0167645,0.0139762,2.8395,1882.73,702.653,146.168
3982,0,-0.0166768,0.0135979,2.8396,1880.7,703.159,146.17
3983,0,-0.0170414,0.0128299,2.83946,1878.62,703.604,146.152
3984,0,-0.0161577,0.0121816,2.84083,1876.59,704.039,146.137
3985,0,-0.0151256,0.0117643,2.84232,1874.6,704.559,146.158
3986,0,-0.0150185,0.0115216,2.84266,1872.6,705.13,146.138
3987,0,-0.015095,0.0113563,2.84207,1870.54,705.715,146.113
3988,0,-0.0162439,0.0118905,2.84265,1868.46,706.372,146.119
3989,0,-0.0178016,0.014829,2.84347,1866.4,707.07,146.24
3990,0,-0.0199268,0.0153147,2.84385,1864.26,707.665,146.356
3991,0,-0.0225147,0.0136446,2.84364,1862.1,708.143,146.441
3992,0,-0.0236037,0.0124249,2.84373,1859.94,708.617,146.477
3993,0,-0.024538,0.0136218,2.84456,1857.83,709.158,146.509
3994,0,-0.0245669,0.0143461,2.84516,1855.77,709.708,146.484
3995,0,-0.0255947,0.0155906,2.84425,1853.72,710.3,146.45
3996,0,-0.0265387,0.0173046,2.84358,1851.68,710.944,146.423
3997,0,-0.0248269,0.0203999,2.84411,1849.74,711.598,146.36
3998,0,-0.0231827,0.0210674,2.84426,1847.81,712.217,146.295
3999,0,-0.0231035,0.0209753,2.84333,1845.8,712.716,146.218
4000,0,-0.02281,0.0201193,2.84188,1843.76,713.118,146.134
4001,0,-0.0225939,0.0190794,2.84261,1841.74,713.532,146.126
4002,0,-0.0228496,0.0191237,2.84263,1839.69,714.011,146.111
4003,0,-0.0244266,0.0184059,2.84177,1837.61,714.493,146.117
4004,0,-0.0246043,0.0198825,2.84052,1835.61,714.993,146.111
4005,0,-0.0234307,0.0215585,2.84049,1833.71,715.584,146.11
4006,0,-0.0224522,0.0231189,2.84004,1831.81,716.141,146.077
4007,0,-0.0215999,0.0223505,2.83961,1829.88,716.683,146.025
4008,0,-0.0231001,0.0226668,2.83921,1827.9,717.159,146.024
4009,0,-0.0239185,0.0230213,2.83944,1825.94,717.676,146.035
4010,0,-0.0241474,0.0245518,2.8403,1824,718.207,146.036
4011,0,-0.0250005,0.0262966,2.8409,1822.06,718.819,146.022
4012,0,-0.0266634,0.0270351,2.83997,1820.1,719.437,146.014
4013,0,-0.0263472,0.0275304,2.83997,1818.19,720,146.03
4014,0,-0.0260386,0.0283722,2.84139,1816.32,720.572,146.041
4015,0,-0.0258301,0.0280996,2.84215,1814.43,721.108,146.012
4016,0,-0.0261867,0.0285455,2.8421,1812.53,721.59,145.956
4017,0,-0.0261447,0.0288401,2.84218,1810.68,722.047,145.903
4018,0,-0.0243996,0.0277418,2.84313,1808.91,722.532,145.913
4019,0,-0.0236137,0.0281673,2.84448,1807.15,723.06,145.932
4020,0,-0.0238104,0.0291768,2.84496,1805.33,723.619,145.892
4021,0,-0.0233655,0.0288957,2.84498,1803.5,724.092,145.882
4022,0,-0.0236627,0.0282369,2.84548,1801.65,724.516,145.923
4023,0,-0.0246369,0.0279153,2.84695,1799.79,724.952,145.998
4024,0,-0.0235755,0.0255181,2.8486,1798.03,725.396,145.973
4025,0,-0.0225286,0.0247393,2.85002,1796.3,725.856,145.946
4026,0,-0.0225055,0.0248532,2.85028,1794.59,726.382,145.929
4027,0,-0.0207382,0.0256812,2.85134,1792.93,726.982,145.956
4028,0,-0.0193533,0.0274056,2.85334,1791.27,727.629,145.938
4029,0,-0.0199223,0.0277799,2.85545,1789.56,728.276,145.92
4030,0,-0.0189678,0.0280539,2.85692,1787.83,728.816,145.938
4031,0,-0.0188428,0.0271989,2.85947,1786.1,729.323,145.931
4032,0,-0.0179669,0.0274462,2.86253,1784.4,729.856,145.928
4033,0,-0.0173439,0.026742,2.86541,1782.74,730.383,145.884
4034,0,-0.0163091,0.0256483,2.86765,1781.08,730.902,145.847
4035,0,-0.014666,0.0246309,2.86954,1779.42,731.452,145.832
4036,0,-0.0139438,0.0240609,2.87308,1777.78,732.067,145.815
4037,0,-0.0146561,0.0255197,2.87638,1776.02,732.686,145.795
4038,0,-0.0149851,0.0255662,2.87922,1774.31,733.265,145.787
4039,0,-0.0137746,0.0243573,2.88108,1772.61,733.78,145.804
4040,0,-0.0137297,0.0246352,2.88414,1770.91,734.303,145.845
4041,0,-0.0138503,0.0228553,2.88791,1769.22,734.78,145.813
4042,0,-0.0133364,0.0205805,2.89168,1767.52,735.203,145.724
4043,0,-0.0125418,0.0195118,2.89518,1765.87,735.629,145.735
4044,0,-0.011675,0.0193588,2.89623,1764.23,736.099,145.792
4045,0,-0.0108591,0.0203441,2.89785,1762.62,736.585,145.819
4046,0,-0.0111088,0.0196716,2.8996,1760.9,737.059,145.755
4047,0,-0.0118851,0.0189922,2.90222,1759.2,737.499,145.688
4048,0,-0.011265,0.0185174,2.90406,1757.5,737.899,145.674
4049,0,-0.0105605,0.0173942,2.90655,1755.87,738.31,145.704
4050,0,-0.00967083,0.0183278,2.90894,1754.23,738.797,145.68
4051,0,-0.00963728,0.0183862,2.91032,1752.56,739.333,145.608
4052,0,-0.0120862,0.0195515,2.9121,1750.82,739.883,145.562
4053,0,-0.0126131,0.0211658,2.91342,1749.1,740.447,145.529
4054,0,-0.0115675,0.0233108,2.91583,1747.46,741.021,145.574
4055,0,-0.0111121,0.0239102,2.91818,1745.82,741.554,145.559
4056,0,-0.0122958,0.0242795,2.92082,1744.1,742.065,145.501
4057,0,-0.012754,0.0232204,2.92368,1742.39,742.534,145.415
4058,0,-0.0129344,0.0217351,2.92654,1740.7,742.97,145.451
4059,0,-0.0131937,0.0206538,2.92998,1739.04,743.381,145.504
4060,0,-0.0141375,0.0216815,2.93316,1737.31,743.86,145.455
4061,0,-0.0144856,0.0224666,2.93551,1735.61,744.32,145.413
4062,0,-0.014332,0.021832,2.93707,1733.9,744.77,145.366
4063,0,-0.0158966,0.0217414,2.93923,1732.18,745.248,145.41
4064,0,-0.0151826,0.0220405,2.94226,1730.46,745.727,145.455
4065,0,-0.0154178,0.0215564,2.9457,1728.79,746.199,145.473
4066,0,-0.0144365,0.0209102,2.94844,1727.14,746.609,145.466
4067,0,-0.0144441,0.0209541,2.9497,1725.49,747,145.476
4068,0,-0.0127746,0.021498,2.95127,1723.9,747.354,145.459
4069,0,-0.0114526,0.0227418,2.95315,1722.24,747.716,145.462
4070,0,-0.011838,0.0238512,2.95573,1720.56,748.144,145.456
4071,0,-0.0139311,0.0253191,2.95721,1718.8,748.655,145.471
4072,0,-0.0136001,0.0262291,2.95805,1717.04,749.119,145.458
4073,0,-0.0151902,0.0270759,2.95877,1715.25,749.548,145.492
4074,0,-0.016502,0.0257712,2.96062,1713.41,749.897,145.482
4075,0,-0.0165353,0.0239984,2.96257,1711.61,750.1,145.482
4076,0,-0.0148479,0.0219722,2.96443,1709.95,750.208,145.484
4077,0,-0.0134658,0.0185131,2.9655,1708.22,750.29,145.478
4078,0,-0.0129697,0.0170536,2.96535,1706.48,750.378,145.416
4079,0,-0.0128899,0.0166914,2.96577,1704.7,750.49,145.394
4080,0,-0.0130261,0.0157025,2.96563,1702.86,750.683,145.369
4081,0,-0.0128281,0.015217,2.96616,1701.03,750.915,145.403
4082,0,-0.0120258,0.0153469,2.96658,1699.22,751.152,145.451
4083,0,-0.0122638,0.0143017,2.96629,1697.4,751.376,145.424
4084,0,-0.0124545,0.0127265,2.96671,1695.57,751.55,145.314
4085,0,-0.0122781,0.0138645,2.96769,1693.72,751.777,145.236
4086,0,-0.010425,0.0146751,2.96891,1691.9,752.034,145.25
4087,0,-0.00988765,0.0130943,2.96889,1690.03,752.257,145.274
4088,0,-0.0109578,0.0128188,2.96906,1688.07,752.472,145.224
4089,0,-0.0122627,0.0119458,2.96951,1686.08,752.733,145.185
4090,0,-0.0125214,0.0131968,2.97002,1684.14,753.001,145.223
4091,0,-0.012121,0.013209,2.9701,1682.3,753.256,145.282
4092,0,-0.0115206,0.0130129,2.97039,1680.46,753.486,145.278
4093,0,-0.0112735,0.0125775,2.97104,1678.58,753.689,145.18
4094,0,-0.0112656,0.0124888,2.97169,1676.66,753.916,145.13
4095,0,-0.00922618,0.0117428,2.97263,1674.82,754.157,145.17
4096,0,-0.0103218,0.0106379,2.9727,1672.89,754.403,145.239
4097,0,-0.0123062,0.0102041,2.97285,1670.86,754.663,145.182
4098,0,-0.0135862,0.0108725,2.97375,1668.85,754.989,145.127
4099,0,-0.0123203,0.0132528,2.97523,1666.96,755.368,145.148
4100,0,-0.011942,0.0130486,2.97586,1665.08,755.738,145.199
4101,0,-0.0120054,0.0138969,2.976,1663.17,756.066,145.152
4102,0,-0.0113591,0.0140868,2.97648,1661.24,756.384,145.073
4103,0,-0.0116812,0.0168549,2.97694,1659.29,756.739,145.075
4104,0,-0.0118942,0.0195773,2.97664,1657.38,757.083,145.172
4105,0,-0.0109265,0.0215127,2.97622,1655.52,757.397,145.182
4106,0,-0.0113285,0.0213538,2.9766,1653.61,757.68,145.093
4107,0,-0.0118881,0.0219119,2.97702,1651.69,757.937,145.058
4108,0,-0.0112936,0.0224847,2.97706,1649.82,758.177,145.095
4109,0,-0.0127518,0.020009,2.97624,1647.89,758.352,145.175
4110,0,-0.0135752,0.0207777,2.97587,1645.98,758.552,145.165
4111,0,-0.0147926,0.0204725,2.97676,1644.04,758.815,145.14
4112,0,-0.0156569,0.0216825,2.97837,1642.17,759.151,145.118
4113,0,-0.0151574,0.0211725,2.98013,1640.37,759.523,145.155
4114,0,-0.0132245,0.0218188,2.98146,1638.68,759.93,145.185
4115,0,-0.0121123,0.0236523,2.98309,1636.94,760.311,145.063
4116,0,-0.0129422,0.0232707,2.98485,1635.07,760.667,144.939
4117,0,-0.0128137,0.0240085,2.98662,1633.26,760.924,144.888
4118,0,-0.0122021,0.0231974,2.98741,1631.5,761.163,145.02
4119,0,-0.0123597,0.0247701,2.98754,1629.7,761.406,145.019
4120,0,-0.0140612,0.0239931,2.98851,1627.84,761.661,144.956
4121,0,-0.0159408,0.0247091,2.98911,1626.02,761.932,145.081
4122,0,-0.0170147,0.0259298,2.99068,1624.24,762.227,145.209
4123,0,-0.0200401,0.0264504,2.99148,1622.36,762.518,145.356
4124,0,-0.0217641,0.0265844,2.99197,1620.51,762.772,145.386
4125,0,-0.024266,0.0261074,2.99266,1618.65,762.999,145.422
4126,0,-0.025996,0.0264815,2.993,1616.85,763.218,145.431
4127,0,-0.025143,0.0258235,2.99392,1615.14,763.458,145.447
4128,0,-0.0234172,0.0274921,2.99525,1613.5,763.722,145.469
4129,0,-0.0221611,0.0273528,2.99665,1611.91,764.039,145.388
4130,0,-0.0225542,0.0282015,2.99834,1610.17,764.38,145.318
4131,0,-0.0234465,0.0293709,2.99951,1608.39,764.7,145.272
4132,0,-0.023778,0.0293667,3.00111,1606.62,765.005,145.362
4133,0,-0.0233671,0.0283519,3.00275,1604.85,765.228,145.416
4134,0,-0.0234326,0.0291952,3.00389,1603.11,765.422,145.391
4135,0,-0.0230254,0.0289505,3.00506,1601.42,765.634,145.346
4136,0,-0.0226543,0.0291115,3.00626,1599.73,765.834,145.341
4137,0,-0.0211556,0.0274907,3.00763,1598.06,765.983,145.336
4138,0,-0.0210859,0.0269675,3.00935,1596.38,766.194,145.361
4139,0,-0.0205291,0.0282523,3.01064,1594.65,766.463,145.333
4140,0,-0.0218475,0.0285353,3.0113,1592.85,766.735,145.32
4141,0,-0.0229462,0.0298139,3.01158,1591.05,766.959,145.343
4142,0,-0.0224972,0.0262049,3.01269,1589.29,767.12,145.392
4143,0,-0.0222242,0.0262149,3.0146,1587.6,767.255,145.434
4144,0,-0.0225694,0.0261185,3.01682,1585.93,767.384,145.442
4145,0,-0.0210286,0.0245082,3.01799,1584.32,767.542,145.405
4146,0,-0.020196,0.0244267,3.01801,1582.69,767.67,145.394
4147,0,-0.0181464,0.0235456,3.0188,1581.09,767.823,145.419
4148,0,-0.0181267,0.0235896,3.02052,1579.38,768,145.443
4149,0,-0.0187566,0.0253793,3.02111,1577.73,768.238,145.435
4150,0,-0.0180712,0.0257485,3.02129,1576.09,768.468,145.411
4151,0,-0.0173318,0.0244134,3.02176,1574.45,768.653,145.403
4152,0,-0.0176583,0.0236352,3.02352,1572.81,768.749,145.422
4153,0,-0.0170256,0.0218017,3.02645,1571.26,768.874,145.487
4154,0,-0.0157554,0.0223155,3.02821,1569.74,769.028,145.506
4155,0,-0.0166979,0.0228915,3.02927,1568.18,769.266,145.528
4156,0,-0.0154563,0.024041,3.02901,1566.62,769.441,145.513
4157,0,-0.0162436,0.0226073,3.02994,1565.05,769.607,145.588
4158,0,-0.0163205,0.0232505,3.03223,1563.45,769.782,145.622
4159,0,-0.0164201,0.0216625,3.03408,1561.88,769.902,145.619
4160,0,-0.0165792,0.0228895,3.03488,1560.29,770.003,145.624
4161,0,-0.0167746,0.0214039,3.03416,1558.76,770.08,145.687
4162,0,-0.0161476,0.0204854,3.03346,1557.27,770.155,145.729
4163,0,-0.0159688,0.020475,3.03375,1555.81,770.219,145.714
4164,0,-0.016306,0.0212276,3.03468,1554.27,770.293,145.662
4165,0,-0.0155486,0.0200777,3.03518,1552.76,770.393,145.668
4166,0,-0.0162321,0.022219,3.03373,1551.2,770.509,145.701
4167,0,-0.0163616,0.0223133,3.03262,1549.72,770.624,145.725
4168,0,-0.0159822,0.0225941,3.03205,1548.19,770.706,145.695
4169,0,-0.0159619,0.0217081,3.03282,1546.71,770.768,145.69
4170,0,-0.01538,0.0222031,3.03395,1545.21,770.778,145.666
4171,0,-0.0165428,0.0205817,3.03452,1543.72,770.857,145.655
4172,0,-0.0156281,0.0216643,3.03388,1542.22,770.988,145.616
4173,0,-0.0158522,0.022377,3.03366,1540.76,771.218,145.616
4174,0,-0.0155992,0.0234112,3.03394,1539.26,771.435,145.614
4175,0,-0.0162888,0.0235384,3.03499,1537.77,771.629,145.623
4176,0,-0.0171645,0.0228805,3.03637,1536.26,771.743,145.601
4177,0,-0.0176364,0.0219475,3.03722,1534.74,771.834,145.576
4178,0,-0.0180924,0.0218032,3.03774,1533.2,771.947,145.559
4179,0,-0.0189408,0.0228031,3.03861,1531.69,772.143,145.564
4180,0,-0.0193689,0.0228192,3.04024,1530.18,772.363,145.561
4181,0,-0.0192606,0.022657,3.04292,1528.66,772.556,145.555
4182,0,-0.0189199,0.0221497,3.04511,1527.17,772.749,145.517
4183,0,-0.0199683,0.0224014,3.04583,1525.61,772.932,145.526
4184,0,-0.0205035,0.0226651,3.04571,1524.09,773.086,145.542
4185,0,-0.0198968,0.0242848,3.04565,1522.56,773.233,145.543
4186,0,-0.0202901,0.0223169,3.04754,1521.08,773.315,145.544
4187,0,-0.0197404,0.0214822,3.04971,1519.53,773.361,145.506
4188,0,-0.0202901,0.0207024,3.05138,1517.96,773.447,145.457
4189,0,-0.019143,0.0200121,3.05209,1516.42,773.614,145.398
4190,0,-0.0183147,0.0225694,3.05291,1514.91,773.855,145.389
4191,0,-0.0151818,0.0244751,3.05366,1513.42,774.117,145.314
4192,0,-0.0156866,0.0226806,3.05612,1511.88,774.309,145.203
4193,0,-0.0142095,0.0237712,3.05799,1510.34,774.434,145.148
4194,0,-0.0142632,0.0234215,3.05981,1508.75,774.45,145.18
