Objects
100
,,Global Angle ducker:ducker,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
144,0,0.00259027,-0.009573,0.00180855,1340.51,-404.951,143.223
145,0,0.00257796,-0.00948649,0.0019633,1340.51,-404.937,143.221
146,0,0.0024538,-0.0095765,0.00186281,1340.5,-404.939,143.222
147,0,0.00223183,-0.00961041,0.00201402,1340.51,-404.948,143.244
148,0,0.00232962,-0.00958654,0.00205782,1340.51,-404.958,143.239
149,0,0.00228798,-0.00973089,0.0018904,1340.51,-404.947,143.227
150,0,0.00253238,-0.00966809,0.00186057,1340.51,-404.946,143.22
151,0,0.00232168,-0.00979472,0.00184233,1340.5,-404.94,143.227
152,0,0.00273865,-0.00974004,0.00179458,1340.5,-404.943,143.232
153,0,0.0021061,-0.00950317,0.0019902,1340.5,-404.939,143.234
154,0,0.00261974,-0.00975404,0.00189115,1340.51,-404.95,143.227
155,0,0.00177953,-0.00968495,0.00204652,1340.51,-404.958,143.223
156,0,0.00197396,-0.00959434,0.00196895,1340.5,-404.953,143.225
157,0,0.0025005,-0.00957531,0.00197938,1340.5,-404.941,143.239
158,0,0.00233288,-0.00966013,0.00192209,1340.51,-404.933,143.231
159,0,0.00224538,-0.009572,0.00196257,1340.51,-404.949,143.228
160,0,0.00213086,-0.00960896,0.00185192,1340.52,-404.951,143.225
161,0,0.00262295,-0.00960872,0.00188464,1340.51,-404.946,143.213
162,0,0.00206458,-0.00959518,0.00189989,1340.5,-404.947,143.232
163,0,0.00200837,-0.00976082,0.00182584,1340.51,-404.94,143.236
164,0,0.00253301,-0.00967166,0.00192308,1340.5,-404.938,143.228
165,0,0.00237128,-0.00968042,0.00186651,1340.51,-404.953,143.219
166,0,0.00244377,-0.00977135,0.0018591,1340.5,-404.949,143.226
167,0,0.00236436,-0.00965125,0.00193201,1340.51,-404.945,143.233
168,0,0.00260313,-0.00966271,0.00187171,1340.51,-404.945,143.233
169,0,0.0021898,-0.00961362,0.0018444,1340.51,-404.944,143.231
170,0,0.00207691,-0.00947306,0.00206972,1340.51,-404.934,143.216
171,0,0.00218103,-0.00984925,0.00191026,1340.51,-404.943,143.225
172,0,0.00239133,-0.00963923,0.00198187,1340.5,-404.956,143.246
173,0,0.00224917,-0.00954081,0.00190624,1340.51,-404.953,143.235
174,0,0.00258326,-0.00987655,0.00181486,1340.51,-404.942,143.226
175,0,0.00219137,-0.00971433,0.0018773,1340.51,-404.934,143.208
176,0,0.00237518,-0.00989152,0.00186523,1340.5,-404.944,143.221
177,0,0.002528,-0.00971957,0.00183583,1340.51,-404.954,143.221
178,0,0.00214082,-0.00965119,0.00185161,1340.51,-404.959,143.235
179,0,0.0025605,-0.00960391,0.00187923,1340.5,-404.944,143.227
180,0,0.00251736,-0.00980666,0.00175014,1340.51,-404.945,143.224
181,0,0.00219083,-0.00959337,0.0018308,1340.51,-404.941,143.236
182,0,0.00228477,-0.00962826,0.00196247,1340.5,-404.941,143.231
183,0,0.00252611,-0.00958217,0.00194959,1340.5,-404.937,143.224
184,0,0.00244758,-0.00962924,0.00188605,1340.51,-404.945,143.219
185,0,0.00238364,-0.00977161,0.00190573,1340.5,-404.951,143.222
186,0,0.00234689,-0.00972653,0.00186371,1340.51,-404.942,143.234
187,0,0.0024123,-0.00971074,0.00185229,1340.5,-404.934,143.227
188,0,0.00204105,-0.00949565,0.00191414,1340.5,-404.946,143.227
189,0,0.00226528,-0.00948335,0.00187288,1340.5,-404.951,143.214
190,0,0.00256764,-0.00965613,0.00184324,1340.51,-404.94,143.214
191,0,0.00237071,-0.00966249,0.00183706,1340.51,-404.946,143.229
192,0,0.00264336,-0.00971994,0.00185722,1340.5,-404.944,143.222
193,0,0.00233039,-0.00968681,0.00175194,1340.5,-404.938,143.232
194,0,0.00235585,-0.00950693,0.00182756,1340.5,-404.942,143.23
195,0,0.00209512,-0.00978938,0.00188735,1340.5,-404.947,143.216
