Objects
100
,,Global Angle quackGPT:quackGPT,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
85,0,0.00835949,-0.00247037,-0.0959712,958.993,-536.065,138.331
86,0,0.00830214,-0.00220333,-0.0959332,958.986,-536.061,138.344
87,0,0.00827833,-0.00181398,-0.0958973,958.996,-536.075,138.325
88,0,0.00838702,-0.0016137,-0.0959901,958.985,-536.067,138.311
89,0,0.00851997,-0.0020216,-0.0959047,958.997,-536.067,138.319
90,0,0.00826793,-0.00182355,-0.0959786,958.982,-536.068,138.304
91,0,0.0081615,-0.00177402,-0.0958481,958.984,-536.059,138.301
92,0,0.00847594,-0.00200423,-0.0957912,958.983,-536.063,138.315
93,0,0.00807742,-0.00163357,-0.0957548,958.989,-536.076,138.307
94,0,0.00829607,-0.00152476,-0.0958946,958.984,-536.056,138.295
95,0,0.00829075,-0.00190162,-0.0959596,958.987,-536.059,138.315
96,0,0.00850109,-0.00154898,-0.0958091,958.981,-536.053,138.302
97,0,0.0086519,-0.00226851,-0.096066,959,-536.078,138.327
98,0,0.0088591,-0.00181887,-0.0958551,958.984,-536.068,138.307
99,0,0.00854505,-0.00145704,-0.0958153,958.973,-536.06,138.296
100,0,0.00843009,-0.00211037,-0.0958551,958.987,-536.065,138.325
101,0,0.0082488,-0.00233789,-0.0956968,958.987,-536.066,138.308
102,0,0.00847243,-0.00161456,-0.0957301,958.978,-536.053,138.302
103,0,0.00798261,-0.00229855,-0.0958211,958.996,-536.068,138.344
104,0,0.00852547,-0.00175272,-0.0954364,958.988,-536.063,138.315
105,0,0.00822879,-0.00190409,-0.0956479,958.995,-536.057,138.322
106,0,0.00867051,-0.00165936,-0.0960057,958.988,-536.051,138.304
107,0,0.00828108,-0.00150859,-0.0955856,958.975,-536.066,138.296
108,0,0.0082034,-0.00149288,-0.095845,958.988,-536.06,138.309
109,0,0.00845945,-0.0018572,-0.0958744,958.985,-536.056,138.314
110,0,0.00803583,-0.0016036,-0.0957392,958.985,-536.063,138.305
111,0,0.00826303,-0.00228374,-0.0958731,958.992,-536.066,138.311
112,0,0.00850805,-0.00199117,-0.0956306,958.985,-536.073,138.321
113,0,0.00806777,-0.00179513,-0.0958807,958.98,-536.064,138.313
114,0,0.0086058,-0.00183716,-0.0960112,958.98,-536.064,138.307
115,0,0.00797693,-0.00195546,-0.0957459,958.997,-536.056,138.319
116,0,0.00833724,-0.00226643,-0.0958752,958.997,-536.069,138.33
117,0,0.00846127,-0.00210881,-0.0958352,958.991,-536.071,138.318
118,0,0.00819907,-0.00158602,-0.0958327,958.98,-536.06,138.311
119,0,0.0082382,-0.00151356,-0.0958144,958.974,-536.046,138.309
120,0,0.00859076,-0.00224831,-0.0958001,958.994,-536.059,138.324
121,0,0.00829404,-0.00193745,-0.0958192,958.983,-536.072,138.303
122,0,0.00847732,-0.00235314,-0.0959125,958.992,-536.071,138.331
123,0,0.00843364,-0.00144727,-0.0955862,958.974,-536.064,138.294
124,0,0.00837232,-0.00177426,-0.0958144,958.985,-536.059,138.309
125,0,0.00824567,-0.00178839,-0.0956082,958.981,-536.056,138.3
126,0,0.00835491,-0.00133515,-0.095932,958.967,-536.06,138.293
127,0,0.00869247,-0.00200197,-0.0958712,958.982,-536.056,138.311
128,0,0.00813575,-0.00144952,-0.0958327,958.983,-536.072,138.293
129,0,0.0086114,-0.00183686,-0.0959611,958.982,-536.071,138.312
130,0,0.00849277,-0.0017756,-0.0958349,958.986,-536.063,138.31
131,0,0.00825656,-0.00228202,-0.095646,958.979,-536.051,138.321
132,0,0.00811573,-0.00218726,-0.0959846,958.987,-536.061,138.326
133,0,0.00840715,-0.00237777,-0.0959261,958.99,-536.072,138.332
134,0,0.00836877,-0.00185772,-0.095573,958.983,-536.066,138.304
135,0,0.00861187,-0.00264435,-0.0959889,959,-536.071,138.334
136,0,0.00832562,-0.00181745,-0.0957364,958.98,-536.064,138.309
137,0,0.00855179,-0.00167901,-0.0956027,958.981,-536.053,138.298
138,0,0.00833966,-0.00211794,-0.0957386,958.98,-536.048,138.318
139,0,0.0080929,-0.00182143,-0.0957965,958.985,-536.07,138.308
140,0,0.00840393,-0.00240493,-0.0959427,958.993,-536.074,138.335
141,0,0.00821478,-0.00151934,-0.0954056,958.977,-536.058,138.279
142,0,0.00880113,-0.0022314,-0.0959523,958.982,-536.067,138.324
143,0,0.00834182,-0.00197273,-0.0958652,958.986,-536.061,138.317
144,0,0.00841082,-0.00210907,-0.0959379,958.99,-536.074,138.33
145,0,0.00830895,-0.00167538,-0.0959551,958.981,-536.069,138.307
146,0,0.00821091,-0.00172125,-0.0957872,958.986,-536.073,138.295
147,0,0.00805118,-0.00213707,-0.0959217,958.987,-536.078,138.326
148,0,0.00833198,-0.0023812,-0.0959772,958.991,-536.066,138.341
149,0,0.00811432,-0.00168249,-0.09565,958.989,-536.05,138.314
150,0,0.0082563,-0.00203559,-0.0958612,958.987,-536.061,138.314
151,0,0.00805104,-0.00177479,-0.0955451,958.987,-536.059,138.307
152,0,0.00825595,-0.00223917,-0.0959996,958.99,-536.078,138.328
153,0,0.00811555,-0.00211627,-0.0959593,958.987,-536.066,138.317
154,0,0.00833462,-0.00165346,-0.0954359,958.976,-536.059,138.309
155,0,0.00847336,-0.00165508,-0.0959541,958.979,-536.063,138.292
156,0,0.00831933,-0.00189091,-0.0959784,958.982,-536.066,138.316
157,0,0.0085751,-0.0019842,-0.0960815,958.978,-536.069,138.324
158,0,0.00875637,-0.00229522,-0.095976,958.993,-536.068,138.332
159,0,0.00838052,-0.00218375,-0.0958546,958.986,-536.07,138.325
160,0,0.00860791,-0.00169293,-0.0957697,958.978,-536.066,138.297
161,0,0.00853091,-0.00220339,-0.095956,958.99,-536.074,138.323
162,0,0.00871363,-0.00216867,-0.0959298,958.98,-536.058,138.318
163,0,0.00838485,-0.00201442,-0.0959001,958.983,-536.07,138.322
164,0,0.00819436,-0.00182101,-0.0959012,958.976,-536.068,138.303
165,0,0.00812595,-0.00213767,-0.0958444,958.989,-536.078,138.324
166,0,0.00820731,-0.00146587,-0.0957391,958.978,-536.057,138.312
167,0,0.00854965,-0.00219469,-0.0958615,958.987,-536.066,138.334
168,0,0.00862393,-0.00192512,-0.0960356,958.974,-536.059,138.299
169,0,0.0081695,-0.00176364,-0.095706,958.977,-536.078,138.302
170,0,0.00801695,-0.00177961,-0.0958479,958.977,-536.068,138.292
171,0,0.00826006,-0.002118,-0.0959827,958.983,-536.061,138.328
172,0,0.00854644,-0.00206972,-0.0959137,958.985,-536.063,138.331
173,0,0.00851781,-0.00186209,-0.0958219,958.972,-536.045,138.299
174,0,0.00828361,-0.00222423,-0.0957801,958.984,-536.058,138.314
175,0,0.00824267,-0.00206327,-0.0960919,958.99,-536.068,138.316
176,0,0.00787967,-0.00145598,-0.0957606,958.977,-536.069,138.3
177,0,0.00806166,-0.00172685,-0.0957613,958.968,-536.069,138.309
178,0,0.00832839,-0.00180043,-0.0959011,958.985,-536.065,138.312
179,0,0.0082213,-0.00153254,-0.0959591,958.978,-536.059,138.293
180,0,0.00805598,-0.00171153,-0.0957181,958.983,-536.068,138.31
181,0,0.00853917,-0.00205539,-0.0957761,958.977,-536.066,138.304
182,0,0.00841978,-0.00224397,-0.096069,958.991,-536.076,138.313
183,0,0.00835798,-0.00186948,-0.0958637,958.98,-536.074,138.312
184,0,0.00828826,-0.00218975,-0.0960328,958.982,-536.055,138.32
185,0,0.00841916,-0.00161901,-0.0958271,958.973,-536.066,138.312
186,0,0.00851586,-0.00195593,-0.0958917,958.99,-536.067,138.312
187,0,0.00835287,-0.0027944,-0.0959827,958.994,-536.068,138.334
188,0,0.00828257,-0.00178933,-0.0957345,958.975,-536.068,138.303
189,0,0.00773841,-0.00201484,-0.0958465,958.981,-536.069,138.311
190,0,0.00838439,-0.00158443,-0.0957678,958.975,-536.061,138.297
191,0,0.0084927,-0.0017933,-0.0958046,958.979,-536.074,138.314
192,0,0.00854015,-0.0021782,-0.0960019,958.981,-536.065,138.324
193,0,0.00821901,-0.00197661,-0.0959821,958.984,-536.07,138.308
194,0,0.00835489,-0.00201747,-0.0955751,958.981,-536.056,138.304
195,0,0.00827016,-0.00128216,-0.0956628,958.973,-536.056,138.286
196,0,0.0080649,-0.00213506,-0.0959239,958.982,-536.073,138.327
197,0,0.0085385,-0.00202801,-0.0958798,958.982,-536.068,138.319
198,0,0.00862278,-0.00244143,-0.0957338,958.978,-536.065,138.324
199,0,0.00829782,-0.00198294,-0.0958347,958.981,-536.072,138.296
200,0,0.0082873,-0.00203465,-0.0958964,958.975,-536.068,138.307
201,0,0.00784455,-0.00219464,-0.0958144,958.98,-536.055,138.322
202,0,0.0082913,-0.00194853,-0.0959442,958.98,-536.069,138.324
203,0,0.00842085,-0.00204449,-0.0957495,958.984,-536.064,138.311
204,0,0.00804447,-0.00247136,-0.0955984,958.985,-536.067,138.323
205,0,0.00781202,-0.00156442,-0.0954776,958.982,-536.068,138.312
206,0,0.00792738,-0.00202696,-0.0958931,958.981,-536.075,138.329
207,0,0.00821772,-0.00192267,-0.0958738,958.982,-536.072,138.319
208,0,0.00809112,-0.00154406,-0.0958756,958.965,-536.06,138.291
209,0,0.00796083,-0.00202305,-0.0959768,958.98,-536.063,138.284
210,0,0.00783218,-0.00174819,-0.0958618,958.975,-536.064,138.311
211,0,0.00842032,-0.00179814,-0.0959613,958.975,-536.07,138.312
212,0,0.00852011,-0.00181253,-0.0959241,958.977,-536.066,138.316
213,0,0.00819111,-0.00179396,-0.0959781,958.973,-536.067,138.302
214,0,0.00803916,-0.00185013,-0.0957584,958.977,-536.078,138.312
215,0,0.00853547,-0.00218188,-0.0958881,958.984,-536.071,138.312
216,0,0.00826218,-0.00148428,-0.0958619,958.971,-536.074,138.304
217,0,0.00833889,-0.00167799,-0.0958671,958.974,-536.076,138.295
218,0,0.00859356,-0.001947,-0.0955633,958.983,-536.067,138.299
219,0,0.00813204,-0.00142908,-0.095702,958.977,-536.048,138.295
220,0,0.00846484,-0.00187357,-0.0958602,958.98,-536.064,138.321
221,0,0.00828182,-0.00156768,-0.0959323,958.979,-536.071,138.313
222,0,0.00818109,-0.00186705,-0.0958571,958.981,-536.07,138.312
223,0,0.00868772,-0.00184502,-0.0959666,958.971,-536.069,138.293
224,0,0.00813093,-0.00184573,-0.095848,958.983,-536.063,138.308
225,0,0.00871888,-0.00208964,-0.0958619,958.977,-536.072,138.314
226,0,0.00824314,-0.00227059,-0.0959925,958.978,-536.056,138.318
227,0,0.00826145,-0.00225173,-0.0956452,958.987,-536.071,138.333
228,0,0.0080363,-0.00146774,-0.0957272,958.973,-536.062,138.289
229,0,0.0083481,-0.00219641,-0.0959894,958.982,-536.053,138.309
230,0,0.00827663,-0.00208051,-0.0957688,958.989,-536.072,138.327
231,0,0.0085539,-0.00220639,-0.0959127,958.978,-536.066,138.311
232,0,0.00830132,-0.00147542,-0.0956888,958.97,-536.063,138.287
233,0,0.00845419,-0.00188738,-0.0956353,958.98,-536.061,138.296
234,0,0.0086315,-0.00196151,-0.0958408,958.982,-536.072,138.314
235,0,0.00842147,-0.00185182,-0.0957976,958.982,-536.072,138.322
236,0,0.00836706,-0.00189466,-0.0958854,958.968,-536.068,138.295
237,0,0.00837226,-0.00182309,-0.0958429,958.988,-536.07,138.313
238,0,0.00869958,-0.00245078,-0.0960599,958.987,-536.07,138.313
239,0,0.00843445,-0.00156223,-0.0958157,958.976,-536.072,138.29
240,0,0.00839575,-0.00119374,-0.0957539,958.963,-536.055,138.283
241,0,0.00851745,-0.00174781,-0.0957311,958.976,-536.053,138.318
242,0,0.00855627,-0.00223466,-0.0959998,958.981,-536.06,138.323
243,0,0.00856439,-0.00174814,-0.0957305,958.967,-536.056,138.279
244,0,0.00845015,-0.00196091,-0.0959132,958.978,-536.073,138.298
245,0,0.0083356,-0.00232453,-0.0959532,958.97,-536.065,138.3
246,0,0.00840645,-0.00143762,-0.0958851,958.968,-536.06,138.285
247,0,0.00830138,-0.00201881,-0.095912,958.983,-536.066,138.303
248,0,0.00913901,-0.00161916,-0.095987,958.97,-536.058,138.287
249,0,0.00810098,-0.00152267,-0.095808,958.977,-536.067,138.305
250,0,0.00822338,-0.00124527,-0.0959019,958.978,-536.067,138.296
251,0,0.00847311,-0.00156952,-0.0958433,958.969,-536.068,138.287
252,0,0.00854073,-0.00180918,-0.0959825,958.976,-536.061,138.291
253,0,0.00811828,-0.00201348,-0.0957194,958.977,-536.062,138.314
254,0,0.00846687,-0.00242105,-0.0958334,958.988,-536.065,138.337
255,0,0.00849469,-0.00176553,-0.0958958,958.967,-536.05,138.296
256,0,0.00787436,-0.00225082,-0.0955828,958.976,-536.054,138.307
257,0,0.00808214,-0.00194341,-0.0959522,958.981,-536.068,138.301
258,0,0.00794251,-0.00224512,-0.0956134,958.986,-536.069,138.315
259,0,0.00820036,-0.000503026,-0.0952687,958.949,-536.026,138.269
260,0,0.00841922,-0.00183903,-0.0956209,958.973,-536.055,138.314
261,0,0.00834589,-0.00194148,-0.0957171,958.979,-536.074,138.306
262,0,0.00817386,-0.00178345,-0.0958367,958.983,-536.078,138.299
263,0,0.00824656,-0.00194637,-0.0959599,958.977,-536.076,138.302
264,0,0.00823775,-0.00204395,-0.0957921,958.98,-536.056,138.319
265,0,0.00816181,-0.00220184,-0.0958544,958.987,-536.056,138.337
266,0,0.00829121,-0.00144334,-0.0957013,958.965,-536.057,138.29
267,0,0.00803872,-0.00214155,-0.0956858,958.984,-536.085,138.313
268,0,0.00873512,-0.00182322,-0.0959422,958.972,-536.076,138.282
269,0,0.00834408,-0.00181443,-0.0958503,958.978,-536.067,138.293
270,0,0.00837598,-0.00229917,-0.0956604,958.98,-536.05,138.313
271,0,0.00859143,-0.00175419,-0.0958119,958.978,-536.066,138.308
272,0,0.00831295,-0.00210253,-0.0958458,958.982,-536.068,138.316
273,0,0.00836718,-0.00175801,-0.0957958,958.975,-536.073,138.301
274,0,0.00825677,-0.00189507,-0.0959789,958.97,-536.071,138.299
275,0,0.00818262,-0.00202372,-0.0959363,958.978,-536.065,138.301
276,0,0.00822043,-0.00172207,-0.095738,958.978,-536.069,138.3
277,0,0.0081112,-0.00207563,-0.0960306,958.99,-536.067,138.322
278,0,0.00833108,-0.00203872,-0.0957198,958.98,-536.076,138.306
279,0,0.00824653,-0.00188798,-0.0958319,958.975,-536.081,138.323
280,0,0.008893,-0.00228771,-0.0959217,958.981,-536.086,138.309
281,0,0.00825058,-0.00175815,-0.0957568,958.97,-536.055,138.281
282,0,0.00814242,-0.00206122,-0.0959024,958.983,-536.06,138.306
283,0,0.00805531,-0.00164781,-0.0957596,958.971,-536.056,138.309
284,0,0.00844888,-0.00187384,-0.0958023,958.977,-536.066,138.31
285,0,0.00859289,-0.00191496,-0.0958328,958.973,-536.081,138.308
286,0,0.00849782,-0.0019298,-0.09597,958.98,-536.07,138.296
287,0,0.00841593,-0.00180977,-0.0957412,958.973,-536.059,138.287
288,0,0.00837754,-0.00202739,-0.0959185,958.973,-536.064,138.301
289,0,0.00866941,-0.00196839,-0.0959777,958.972,-536.073,138.316
290,0,0.00844502,-0.00209653,-0.0960839,958.981,-536.076,138.316
291,0,0.0084291,-0.00184855,-0.0958373,958.977,-536.071,138.296
292,0,0.00811626,-0.00164754,-0.0956231,958.978,-536.072,138.297
293,0,0.00848174,-0.00165202,-0.0958767,958.968,-536.059,138.293
294,0,0.00811594,-0.00129583,-0.0957832,958.961,-536.051,138.285
295,0,0.00834551,-0.00174022,-0.0957554,958.972,-536.052,138.303
296,0,0.0084284,-0.00224268,-0.0959698,958.975,-536.067,138.304
297,0,0.00859802,-0.0019771,-0.0959706,958.977,-536.073,138.299
298,0,0.00870252,-0.00204948,-0.0958882,958.985,-536.079,138.307
299,0,0.00855741,-0.00200849,-0.0958994,958.97,-536.06,138.301
300,0,0.0084012,-0.00212939,-0.0959188,958.978,-536.055,138.299
301,0,0.00864325,-0.00189988,-0.0959985,958.975,-536.067,138.3
302,0,0.00819392,-0.00154682,-0.0957918,958.971,-536.081,138.295
303,0,0.0090113,-0.00179063,-0.0957405,958.974,-536.065,138.297
304,0,0.00801003,-0.00222076,-0.0960232,958.975,-536.062,138.31
305,0,0.00844122,-0.00175016,-0.0960581,958.971,-536.064,138.293
306,0,0.008336,-0.00197725,-0.0958075,958.978,-536.061,138.302
307,0,0.00873867,-0.00137858,-0.0958915,958.966,-536.069,138.293
308,0,0.00851663,-0.00207374,-0.0959118,958.969,-536.065,138.311
309,0,0.00899358,-0.00158749,-0.0957974,958.965,-536.076,138.307
310,0,0.00852491,-0.00161061,-0.0960347,958.974,-536.069,138.283
311,0,0.008231,-0.00168081,-0.0956815,958.966,-536.048,138.278
312,0,0.008568,-0.00195598,-0.0958905,958.977,-536.059,138.304
313,0,0.00830624,-0.00160898,-0.0959177,958.963,-536.064,138.291
314,0,0.00847104,-0.00206318,-0.0960427,958.978,-536.082,138.312
315,0,0.00818509,-0.00183095,-0.0958293,958.971,-536.078,138.297
316,0,0.00848727,-0.00186238,-0.0958723,958.983,-536.073,138.299
317,0,0.00843806,-0.00185884,-0.095868,958.975,-536.058,138.292
318,0,0.00814799,-0.0019378,-0.0959182,958.962,-536.065,138.295
319,0,0.00806689,-0.00172704,-0.0956791,958.975,-536.062,138.303
320,0,0.00842792,-0.00174054,-0.0958733,958.979,-536.085,138.312
321,0,0.00826346,-0.00180663,-0.0956402,958.968,-536.063,138.295
322,0,0.00809406,-0.00168268,-0.095903,958.962,-536.069,138.282
323,0,0.0085658,-0.00165696,-0.0957249,958.966,-536.052,138.274
324,0,0.00818028,-0.00156702,-0.0957495,958.97,-536.065,138.296
325,0,0.00824003,-0.00193048,-0.0959383,958.975,-536.065,138.307
326,0,0.0084971,-0.00236509,-0.0958552,958.98,-536.07,138.311
327,0,0.00836871,-0.00165672,-0.0957429,958.967,-536.064,138.292
328,0,0.00876122,-0.00157651,-0.0959465,958.971,-536.072,138.277
329,0,0.00837526,-0.00200389,-0.0958127,958.978,-536.054,138.296
330,0,0.00855844,-0.00217128,-0.0959217,958.971,-536.053,138.305
331,0,0.00881959,-0.00194736,-0.0959154,958.977,-536.059,138.302
332,0,0.00820283,-0.00203532,-0.0958366,958.979,-536.079,138.306
333,0,0.00841637,-0.00173933,-0.0958064,958.974,-536.083,138.301
334,0,0.00870525,-0.00170825,-0.0960251,958.969,-536.056,138.279
335,0,0.00820297,-0.0018801,-0.0958096,958.965,-536.055,138.289
336,0,0.00798295,-0.00213307,-0.095681,958.977,-536.055,138.31
337,0,0.00821352,-0.00170029,-0.0959461,958.972,-536.068,138.304
338,0,0.00822152,-0.00203262,-0.0958299,958.981,-536.078,138.326
339,0,0.00832345,-0.00137211,-0.095832,958.972,-536.058,138.293
340,0,0.00848917,-0.00217241,-0.0959931,958.98,-536.069,138.305
341,0,0.00821931,-0.00144271,-0.0955853,958.963,-536.05,138.276
342,0,0.00822924,-0.00151085,-0.0955233,958.975,-536.056,138.299
343,0,0.0087045,-0.00191609,-0.0958883,958.978,-536.066,138.311
344,0,0.00834303,-0.0017207,-0.0957248,958.975,-536.071,138.309
345,0,0.00830891,-0.00197981,-0.0957989,958.971,-536.065,138.299
346,0,0.00820653,-0.00173025,-0.0957609,958.976,-536.065,138.293
347,0,0.00838324,-0.00189143,-0.0959309,958.971,-536.061,138.289
348,0,0.00803196,-0.00168471,-0.0956431,958.976,-536.061,138.308
349,0,0.00839793,-0.00177248,-0.0957141,958.966,-536.062,138.302
350,0,0.00844976,-0.00145603,-0.0956871,958.967,-536.057,138.295
351,0,0.00827877,-0.0024147,-0.095842,958.987,-536.081,138.32
352,0,0.0083638,-0.00211097,-0.0957246,958.983,-536.061,138.294
353,0,0.00844719,-0.00193731,-0.0956381,958.968,-536.064,138.297
354,0,0.00843663,-0.00169388,-0.0959068,958.968,-536.063,138.284
355,0,0.00836003,-0.0020081,-0.0958537,958.969,-536.069,138.305
356,0,0.00808227,-0.00176205,-0.0957351,958.979,-536.057,138.291
357,0,0.0083502,-0.0023052,-0.096027,958.982,-536.075,138.303
358,0,0.00842751,-0.00186705,-0.0958196,958.967,-536.064,138.284
359,0,0.0083112,-0.00197988,-0.0958609,958.975,-536.065,138.293
360,0,0.00836168,-0.00194421,-0.0959658,958.971,-536.061,138.303
361,0,0.00817177,-0.00249956,-0.0960329,958.986,-536.059,138.32
362,0,0.00830422,-0.00205107,-0.0958849,958.978,-536.068,138.311
363,0,0.00850821,-0.00212225,-0.0958618,958.963,-536.069,138.287
364,0,0.00834498,-0.00156057,-0.0956917,958.96,-536.058,138.287
365,0,0.00829474,-0.00215385,-0.0958617,958.976,-536.063,138.308
366,0,0.00841079,-0.00186029,-0.0955822,958.971,-536.053,138.294
367,0,0.00877405,-0.00166764,-0.095915,958.97,-536.063,138.312
368,0,0.00843854,-0.00191427,-0.0958661,958.964,-536.08,138.297
369,0,0.00830933,-0.00145562,-0.0955795,958.963,-536.068,138.281
370,0,0.00821411,-0.0019166,-0.0957995,958.971,-536.071,138.29
371,0,0.00840809,-0.00196383,-0.0958931,958.975,-536.057,138.307
372,0,0.00794453,-0.00213183,-0.095655,958.978,-536.06,138.31
373,0,0.00825328,-0.00212093,-0.0959466,958.975,-536.076,138.321
374,0,0.00846104,-0.00162499,-0.0954592,958.968,-536.069,138.285
375,0,0.00840331,-0.00187173,-0.0958809,958.965,-536.067,138.283
